id,address,proj,address_cln_1,address_cln_2
8101.007545,"71-02/14 37TH AVE, QUEENS NY",jh,71-02/14 37TH AVE,71-02/14 37TH AVE
8101.007546,"72-10 37TH AVE, QUEENS NY",jh,72-10 37TH AVE,72-10 37TH AVE
8101.007547,"72-16-30 37TH AVE, QUEENS NY",jh,72-16-30 37TH AVE,72-16-30 37TH AVE
8101.007548,"73-02/12 37TH AVE, QUEENS NY",jh,73-02/12 37TH AVE,73-02/12 37TH AVE
8101.007548,"73-02/12 37TH AVE, Queens",lg,73-02/12 37TH AVE,73-02/12 37TH AVE
8101.007549,"37-01 77TH ST, QUEENS NY",jh,37-01 77TH ST,37-01 77TH ST
8101.00755,"79-02-28 37TH AVE, QUEENS NY",jh,79-02-28 37TH AVE,79-02-28 37TH AVE
8101.00755,"79-02/28 37TH AVE, Queens",lg,79-02/28 37TH AVE,79-02/28 37TH AVE
8101.007551,"80-02/14 37TH AVE, Queens",lg,80-02/14 37TH AVE,80-02/14 37TH AVE
8101.007551,"80-02/14 37TH AVE, QUEENS NY",jh,80-02/14 37TH AVE,80-02/14 37TH AVE
8101.007552,"80-16/28 37TH AVE, Queens",lg,80-16/28 37TH AVE,80-16/28 37TH AVE
8101.007552,"80-16/28 37TH AVE, QUEENS NY",jh,80-16/28 37TH AVE,80-16/28 37TH AVE
8101.007553,"81-02 37TH AVE, QUEENS NY",jh,81-02 37TH AVE,81-02 37TH AVE
8101.007554,"81-04 37TH AVE, QUEENS NY",jh,81-04 37TH AVE,81-04 37TH AVE
8101.007555,"81-06 37TH AVE, QUEENS NY",jh,81-06 37TH AVE,81-06 37TH AVE
8101.007556,"81-08 37TH AVE, QUEENS NY",jh,81-08 37TH AVE,81-08 37TH AVE
8101.007557,"81-10 37TH AVE, QUEENS NY",jh,81-10 37TH AVE,81-10 37TH AVE
8101.007558,"82-08/10 37TH AVE, Queens",lg,82-08/10 37TH AVE,82-08/10 37TH AVE
8101.007558,"82-08/10 37TH AVE, QUEENS NY",jh,82-08/10 37TH AVE,82-08/10 37TH AVE
8101.007559,"82-12/20 37TH AVE, Queens",lg,82-12/20 37TH AVE,82-12/20 37TH AVE
8101.007559,"82-12/20 37TH AVE, QUEENS NY",jh,82-12/20 37TH AVE,82-12/20 37TH AVE
8101.00756,"83-10-12 37TH AVE, QUEENS NY",jh,83-10-12 37TH AVE,83-10-12 37TH AVE
8101.00756,"83-10/12 37TH AVE, Queens",lg,83-10/12 37TH AVE,83-10/12 37TH AVE
8101.007561,"83-14/22 37TH AVE, Queens",lg,83-14/22 37TH AVE,83-14/22 37TH AVE
8101.007561,"83-14/22 37TH AVE, QUEENS NY",jh,83-14/22 37TH AVE,83-14/22 37TH AVE
8101.007562,"84-02/30 37TH AVE, Queens",lg,84-02/30 37TH AVE,84-02/30 37TH AVE
8101.007562,"84-02/30 37TH AVE, QUEENS NY",jh,84-02/30 37TH AVE,84-02/30 37TH AVE
8101.007563,"85-02/30 37TH AVE, Queens",lg,85-02/30 37TH AVE,85-02/30 37TH AVE
8101.007563,"85-02/30 37TH AVE, QUEENS NY",jh,85-02/30 37TH AVE,85-02/30 37TH AVE
8101.007564,"86-02/20 37TH AVE, QUEENS NY",jh,86-02/20 37TH AVE,86-02/20 37TH AVE
8101.007564,"86-02/20 37TH AVE, Queens",lg,86-02/20 37TH AVE,86-02/20 37TH AVE
8101.007565,"87-10 37TH AVE, QUEENS NY",jh,87-10 37TH AVE,87-10 37TH AVE
8101.007566,"88-02/28 37TH AVE, Queens",lg,88-02/28 37TH AVE,88-02/28 37TH AVE
8101.007566,"88-02/28 37TH AVE, QUEENS NY",jh,88-02/28 37TH AVE,88-02/28 37TH AVE
8101.007567,"89-02/24 37TH AVE, Queens",lg,89-02/24 37TH AVE,89-02/24 37TH AVE
8101.007567,"89-02/24 37TH AVE, QUEENS NY",jh,89-02/24 37TH AVE,89-02/24 37TH AVE
8101.007568,"90-02/14 37TH AVE, QUEENS NY",jh,90-02/14 37TH AVE,90-02/14 37TH AVE
8101.007568,"90-02-14 37TH AVE, Queens",lg,90-02-14 37TH AVE,90-02-14 37TH AVE
8101.007569,"73-01-07 37TH RD, QUEENS NY",jh,73-01-07 37TH RD,73-01-07 37TH RD
8101.00757,"77-01 ROOSEVELT AVE, QUEENS NY",jh,77-01 ROOSEVELT AVE,77-01 ROOSEVELT AVE
8101.007571,"77-03 ROOSEVELT AVE, QUEENS NY",jh,77-03 ROOSEVELT AVE,77-03 ROOSEVELT AVE
8101.007572,"77-05 ROOSEVELT AVE, QUEENS NY",jh,77-05 ROOSEVELT AVE,77-05 ROOSEVELT AVE
8101.007573,"78-01/09 ROOSEVELT AVE, Queens",lg,78-01/09 ROOSEVELT AVE,78-01/09 ROOSEVELT AVE
8101.007573,"78-01/09 ROOSEVELT AVE, QUEENS NY",jh,78-01/09 ROOSEVELT AVE,78-01/09 ROOSEVELT AVE
8101.007574,"78-11/17 ROOSEVELT AVE, Queens",lg,78-11/17 ROOSEVELT AVE,78-11/17 ROOSEVELT AVE
8101.007574,"78-11/17 ROOSEVELT AVE, QUEENS NY",jh,78-11/17 ROOSEVELT AVE,78-11/17 ROOSEVELT AVE
8101.007575,"79-01-17 ROOSEVELT AVE, QUEENS NY",jh,79-01-17 ROOSEVELT AVE,79-01-17 ROOSEVELT AVE
8101.007575,"79-01/17 ROOSEVELT AVE, Queens",lg,79-01/17 ROOSEVELT AVE,79-01/17 ROOSEVELT AVE
8101.007576,"80-01/13 ROOSEVELT AVE, QUEENS NY",jh,80-01/13 ROOSEVELT AVE,80-01/13 ROOSEVELT AVE
8101.007576,"80-01/13 ROOSEVELT AVE, Queens",lg,80-01/13 ROOSEVELT AVE,80-01/13 ROOSEVELT AVE
8101.007577,"80-15 ROOSEVELT AVE, QUEENS NY",jh,80-15 ROOSEVELT AVE,80-15 ROOSEVELT AVE
8101.007578,"81-01/09 ROOSEVELT AVE, Queens",lg,81-01/09 ROOSEVELT AVE,81-01/09 ROOSEVELT AVE
8101.007578,"81-01/09 ROOSEVELT AVE, QUEENS NY",jh,81-01/09 ROOSEVELT AVE,81-01/09 ROOSEVELT AVE
8101.007579,"81-11 ROOSEVELT AVE, QUEENS NY",jh,81-11 ROOSEVELT AVE,81-11 ROOSEVELT AVE
8101.00758,"82-01/17 ROOSEVELT AVE, QUEENS NY",jh,82-01/17 ROOSEVELT AVE,82-01/17 ROOSEVELT AVE
8101.00758,"82-01/17 ROOSEVELT AVE, Queens",lg,82-01/17 ROOSEVELT AVE,82-01/17 ROOSEVELT AVE
8101.007581,"83-01/25 ROOSEVELT AVE, QUEENS NY",jh,83-01/25 ROOSEVELT AVE,83-01/25 ROOSEVELT AVE
8101.007582,"84-01/29 ROOSEVELT AVE, QUEENS NY",jh,84-01/29 ROOSEVELT AVE,84-01/29 ROOSEVELT AVE
8101.007583,"85-01/15 ROOSEVELT AVE, QUEENS NY",jh,85-01/15 ROOSEVELT AVE,85-01/15 ROOSEVELT AVE
8101.007583,"85-01/15 ROOSEVELT AVE, Queens",lg,85-01/15 ROOSEVELT AVE,85-01/15 ROOSEVELT AVE
8101.007584,"86-01/19 ROOSEVELT AVE, QUEENS NY",jh,86-01/19 ROOSEVELT AVE,86-01/19 ROOSEVELT AVE
8101.007584,"86-01/19 ROOSEVELT AVE, Queens",lg,86-01/19 ROOSEVELT AVE,86-01/19 ROOSEVELT AVE
8101.007585,"87-01/09 ROOSEVELT AVE, QUEENS NY",jh,87-01/09 ROOSEVELT AVE,87-01/09 ROOSEVELT AVE
8101.007585,"87-01/09 ROOSEVELT AVE, Queens",lg,87-01/09 ROOSEVELT AVE,87-01/09 ROOSEVELT AVE
8101.007586,"88-01/17 ROOSEVELT AVE, QUEENS NY",jh,88-01/17 ROOSEVELT AVE,88-01/17 ROOSEVELT AVE
8101.007586,"88-01/17 ROOSEVELT AVE, Queens",lg,88-01/17 ROOSEVELT AVE,88-01/17 ROOSEVELT AVE
8101.007587,"89-01/05 ROOSEVELT AVE, Queens",lg,89-01/05 ROOSEVELT AVE,89-01/05 ROOSEVELT AVE
8101.007587,"89-01/05 ROOSEVELT AVE, QUEENS NY",jh,89-01/05 ROOSEVELT AVE,89-01/05 ROOSEVELT AVE
8101.007588,"89-07/09 ROOSEVELT AVE, QUEENS NY",jh,89-07/09 ROOSEVELT AVE,89-07/09 ROOSEVELT AVE
8101.007588,"89-07/09 ROOSEVELT AVE, Queens",lg,89-07/09 ROOSEVELT AVE,89-07/09 ROOSEVELT AVE
8101.007589,"89-11 ROOSEVELT AVE, QUEENS NY",jh,89-11 ROOSEVELT AVE,89-11 ROOSEVELT AVE
8101.00759,"90-01 ROOSEVELT AVE, QUEENS NY",jh,90-01 ROOSEVELT AVE,90-01 ROOSEVELT AVE
8101.007591,"70-35 BROADWAY, QUEENS NY",jh,70-35 BROADWAY,70-35 BROADWAY
8101.007592,"70-53 BROADWAY, QUEENS NY",jh,70-53 BROADWAY,70-53 BROADWAY
8101.007593,"72-09 BROADWAY, QUEENS NY",jh,72-09 BROADWAY,72-09 BROADWAY
8101.007594,"72-35 BROADWAY, QUEENS NY",jh,72-35 BROADWAY,72-35 BROADWAY
8101.007595,"33-11 70TH ST, QUEENS NY",jh,33-11 70TH ST,33-11 70TH ST
8101.007596,"33-13 70TH ST, QUEENS NY",jh,33-13 70TH ST,33-13 70TH ST
8101.007597,"33-15 70TH ST, QUEENS NY",jh,33-15 70TH ST,33-15 70TH ST
8101.007598,"33-17 70TH ST, QUEENS NY",jh,33-17 70TH ST,33-17 70TH ST
8101.007599,"33-19 70TH ST, QUEENS NY",jh,33-19 70TH ST,33-19 70TH ST
8101.0076,"33-21 70TH ST, QUEENS NY",jh,33-21 70TH ST,33-21 70TH ST
8101.007601,"33-23 70TH ST, QUEENS NY",jh,33-23 70TH ST,33-23 70TH ST
8101.007602,"33-25 70TH ST, QUEENS NY",jh,33-25 70TH ST,33-25 70TH ST
8101.007603,"33-27 70TH ST, QUEENS NY",jh,33-27 70TH ST,33-27 70TH ST
8101.007604,"33-29 70TH ST, QUEENS NY",jh,33-29 70TH ST,33-29 70TH ST
8101.007605,"33-31 70TH ST, QUEENS NY",jh,33-31 70TH ST,33-31 70TH ST
8101.007606,"33-33 70TH ST, QUEENS NY",jh,33-33 70TH ST,33-33 70TH ST
8101.007607,"33-35 70TH ST, QUEENS NY",jh,33-35 70TH ST,33-35 70TH ST
8101.007608,"33-37 70TH ST, QUEENS NY",jh,33-37 70TH ST,33-37 70TH ST
8101.007609,"33-39 70TH ST, QUEENS NY",jh,33-39 70TH ST,33-39 70TH ST
8101.00761,"33-41 70TH ST, QUEENS NY",jh,33-41 70TH ST,33-41 70TH ST
8101.007611,"33-43 70TH ST, QUEENS NY",jh,33-43 70TH ST,33-43 70TH ST
8101.007612,"33-45 70TH ST, QUEENS NY",jh,33-45 70TH ST,33-45 70TH ST
8101.007613,"33-47 70TH ST, QUEENS NY",jh,33-47 70TH ST,33-47 70TH ST
8101.007614,"35-45 70TH ST, QUEENS NY",jh,35-45 70TH ST,35-45 70TH ST
8101.007615,"35-49 70TH ST, QUEENS NY",jh,35-49 70TH ST,35-49 70TH ST
8101.007616,"35-53 70TH ST, QUEENS NY",jh,35-53 70TH ST,35-53 70TH ST
8101.007617,"35-57 70TH ST, QUEENS NY",jh,35-57 70TH ST,35-57 70TH ST
8101.007618,"33-12 71ST ST, QUEENS NY",jh,33-12 71ST ST,33-12 71ST ST
8101.007619,"33-14 71ST ST, QUEENS NY",jh,33-14 71ST ST,33-14 71ST ST
8101.00762,"33-18 71ST ST, QUEENS NY",jh,33-18 71ST ST,33-18 71ST ST
8101.007621,"33-20 71ST ST, QUEENS NY",jh,33-20 71ST ST,33-20 71ST ST
8101.007622,"33-22 71ST ST, QUEENS NY",jh,33-22 71ST ST,33-22 71ST ST
8101.007623,"33-26 71ST ST, QUEENS NY",jh,33-26 71ST ST,33-26 71ST ST
8101.007624,"33-28 71ST ST, QUEENS NY",jh,33-28 71ST ST,33-28 71ST ST
8101.007625,"33-30 71ST ST, QUEENS NY",jh,33-30 71ST ST,33-30 71ST ST
8101.007626,"33-32 71ST ST, QUEENS NY",jh,33-32 71ST ST,33-32 71ST ST
8101.007627,"33-34 71ST ST, QUEENS NY",jh,33-34 71ST ST,33-34 71ST ST
8101.007628,"33-36 71ST ST, QUEENS NY",jh,33-36 71ST ST,33-36 71ST ST
8101.007629,"33-38 71ST ST, QUEENS NY",jh,33-38 71ST ST,33-38 71ST ST
8101.00763,"33-40 71ST ST, QUEENS NY",jh,33-40 71ST ST,33-40 71ST ST
8101.007631,"33-42 71ST ST, QUEENS NY",jh,33-42 71ST ST,33-42 71ST ST
8101.007632,"33-44 71ST ST, QUEENS NY",jh,33-44 71ST ST,33-44 71ST ST
8101.007633,"33-48 71ST ST, QUEENS NY",jh,33-48 71ST ST,33-48 71ST ST
8101.007634,"34-14 71ST ST, QUEENS NY",jh,34-14 71ST ST,34-14 71ST ST
8101.007635,"34-16 71ST ST, QUEENS NY",jh,34-16 71ST ST,34-16 71ST ST
8101.007636,"34-18 71ST ST, QUEENS NY",jh,34-18 71ST ST,34-18 71ST ST
8101.007637,"34-20 71ST ST, QUEENS NY",jh,34-20 71ST ST,34-20 71ST ST
8101.007638,"34-22 71ST ST, QUEENS NY",jh,34-22 71ST ST,34-22 71ST ST
8101.007639,"34-24 71ST ST, QUEENS NY",jh,34-24 71ST ST,34-24 71ST ST
8101.00764,"34-26 71ST ST, QUEENS NY",jh,34-26 71ST ST,34-26 71ST ST
8101.007641,"34-28 71ST ST, QUEENS NY",jh,34-28 71ST ST,34-28 71ST ST
8101.007642,"34-30 71ST ST, QUEENS NY",jh,34-30 71ST ST,34-30 71ST ST
8101.007643,"34-32 71ST ST, QUEENS NY",jh,34-32 71ST ST,34-32 71ST ST
8101.007644,"34-34 71ST ST, QUEENS NY",jh,34-34 71ST ST,34-34 71ST ST
8101.007645,"34-36 71ST ST, QUEENS NY",jh,34-36 71ST ST,34-36 71ST ST
8101.007646,"34-38 71ST ST, QUEENS NY",jh,34-38 71ST ST,34-38 71ST ST
8101.007647,"34-40 71ST ST, QUEENS NY",jh,34-40 71ST ST,34-40 71ST ST
8101.007648,"34-42 71ST ST, QUEENS NY",jh,34-42 71ST ST,34-42 71ST ST
8101.007649,"34-44 71ST ST, QUEENS NY",jh,34-44 71ST ST,34-44 71ST ST
8101.00765,"34-46 71ST ST, QUEENS NY",jh,34-46 71ST ST,34-46 71ST ST
8101.007651,"34-48 71ST ST, QUEENS NY",jh,34-48 71ST ST,34-48 71ST ST
8101.007652,"34-50 71ST ST, QUEENS NY",jh,34-50 71ST ST,34-50 71ST ST
8101.007653,"35-46 71ST ST, QUEENS NY",jh,35-46 71ST ST,35-46 71ST ST
8101.007654,"35-48 71ST ST, QUEENS NY",jh,35-48 71ST ST,35-48 71ST ST
8101.007655,"35-52 71ST ST, QUEENS NY",jh,35-52 71ST ST,35-52 71ST ST
8101.007656,"35-54 71ST ST, QUEENS NY",jh,35-54 71ST ST,35-54 71ST ST
8101.007657,"35-58 71ST ST, QUEENS NY",jh,35-58 71ST ST,35-58 71ST ST
8101.007658,"33-11 71ST ST, QUEENS NY",jh,33-11 71ST ST,33-11 71ST ST
8101.007659,"33-13 71ST ST, QUEENS NY",jh,33-13 71ST ST,33-13 71ST ST
8101.00766,"33-15 71ST ST, QUEENS NY",jh,33-15 71ST ST,33-15 71ST ST
8101.007661,"33-17 71ST ST, QUEENS NY",jh,33-17 71ST ST,33-17 71ST ST
8101.007662,"33-19 71ST ST, QUEENS NY",jh,33-19 71ST ST,33-19 71ST ST
8101.007663,"33-21 71ST ST, QUEENS NY",jh,33-21 71ST ST,33-21 71ST ST
8101.007664,"33-23 71ST ST, QUEENS NY",jh,33-23 71ST ST,33-23 71ST ST
8101.007665,"33-25 71ST ST, QUEENS NY",jh,33-25 71ST ST,33-25 71ST ST
8101.007666,"33-29 71ST ST, QUEENS NY",jh,33-29 71ST ST,33-29 71ST ST
8101.007667,"33-31 71ST ST, QUEENS NY",jh,33-31 71ST ST,33-31 71ST ST
8101.007668,"33-33 71ST ST, QUEENS NY",jh,33-33 71ST ST,33-33 71ST ST
8101.007669,"33-35 71ST ST, QUEENS NY",jh,33-35 71ST ST,33-35 71ST ST
8101.00767,"33-37 71ST ST, QUEENS NY",jh,33-37 71ST ST,33-37 71ST ST
8101.007671,"33-39 71ST ST, QUEENS NY",jh,33-39 71ST ST,33-39 71ST ST
8101.007672,"33-41 71ST ST, QUEENS NY",jh,33-41 71ST ST,33-41 71ST ST
8101.007673,"33-43 71ST ST, QUEENS NY",jh,33-43 71ST ST,33-43 71ST ST
8101.007674,"33-47 71ST ST, QUEENS NY",jh,33-47 71ST ST,33-47 71ST ST
8101.007675,"34-11 71ST ST, QUEENS NY",jh,34-11 71ST ST,34-11 71ST ST
8101.007676,"34-15 71ST ST, QUEENS NY",jh,34-15 71ST ST,34-15 71ST ST
8101.007677,"34-17 71ST ST, QUEENS NY",jh,34-17 71ST ST,34-17 71ST ST
8101.007678,"34-19 71ST ST, QUEENS NY",jh,34-19 71ST ST,34-19 71ST ST
8101.007679,"34-21 71ST ST, QUEENS NY",jh,34-21 71ST ST,34-21 71ST ST
8101.00768,"34-23 71ST ST, QUEENS NY",jh,34-23 71ST ST,34-23 71ST ST
8101.007681,"34-25 71ST ST, QUEENS NY",jh,34-25 71ST ST,34-25 71ST ST
8101.007682,"34-27 71ST ST, QUEENS NY",jh,34-27 71ST ST,34-27 71ST ST
8101.007683,"34-31 71ST ST, QUEENS NY",jh,34-31 71ST ST,34-31 71ST ST
8101.007684,"34-33 71ST ST, QUEENS NY",jh,34-33 71ST ST,34-33 71ST ST
8101.007685,"34-35 71ST ST, QUEENS NY",jh,34-35 71ST ST,34-35 71ST ST
8101.007686,"34-37 71ST ST, QUEENS NY",jh,34-37 71ST ST,34-37 71ST ST
8101.007687,"34-39 71ST ST, QUEENS NY",jh,34-39 71ST ST,34-39 71ST ST
8101.007688,"34-41 71ST ST, QUEENS NY",jh,34-41 71ST ST,34-41 71ST ST
8101.007689,"34-43 71ST ST, QUEENS NY",jh,34-43 71ST ST,34-43 71ST ST
8101.00769,"34-45 71ST ST, QUEENS NY",jh,34-45 71ST ST,34-45 71ST ST
8101.007691,"34-47 71ST ST, QUEENS NY",jh,34-47 71ST ST,34-47 71ST ST
8101.007692,"34-49 71ST ST, QUEENS NY",jh,34-49 71ST ST,34-49 71ST ST
8101.007693,"34-51 71ST ST, QUEENS NY",jh,34-51 71ST ST,34-51 71ST ST
8101.007694,"35-35 71ST ST, QUEENS NY",jh,35-35 71ST ST,35-35 71ST ST
8101.007695,"35-37 71ST ST, QUEENS NY",jh,35-37 71ST ST,35-37 71ST ST
8101.007696,"35-39 71ST ST, QUEENS NY",jh,35-39 71ST ST,35-39 71ST ST
8101.007697,"35-41 71ST ST, QUEENS NY",jh,35-41 71ST ST,35-41 71ST ST
8101.007698,"35-45 71ST ST, QUEENS NY",jh,35-45 71ST ST,35-45 71ST ST
8101.007699,"35-47 71ST ST, QUEENS NY",jh,35-47 71ST ST,35-47 71ST ST
8101.0077,"35-51 71ST ST, QUEENS NY",jh,35-51 71ST ST,35-51 71ST ST
8101.007701,"35-53 71ST ST, QUEENS NY",jh,35-53 71ST ST,35-53 71ST ST
8101.007702,"35-57 71ST ST, QUEENS NY",jh,35-57 71ST ST,35-57 71ST ST
8101.007703,"33-12 72ND ST, QUEENS NY",jh,33-12 72ND ST,33-12 72ND ST
8101.007704,"33-14 72ND ST, QUEENS NY",jh,33-14 72ND ST,33-14 72ND ST
8101.007705,"33-18 72ND ST, QUEENS NY",jh,33-18 72ND ST,33-18 72ND ST
8101.007706,"33-20 72ND ST, QUEENS NY",jh,33-20 72ND ST,33-20 72ND ST
8101.007707,"33-22 72ND ST, QUEENS NY",jh,33-22 72ND ST,33-22 72ND ST
8101.007708,"33-24 72ND ST, QUEENS NY",jh,33-24 72ND ST,33-24 72ND ST
8101.007709,"33-26 72ND ST, QUEENS NY",jh,33-26 72ND ST,33-26 72ND ST
8101.00771,"33-28 72ND ST, QUEENS NY",jh,33-28 72ND ST,33-28 72ND ST
8101.007711,"33-30 72ND ST, QUEENS NY",jh,33-30 72ND ST,33-30 72ND ST
8101.007712,"33-32 72ND ST, QUEENS NY",jh,33-32 72ND ST,33-32 72ND ST
8101.007713,"33-34 72ND ST, QUEENS NY",jh,33-34 72ND ST,33-34 72ND ST
8101.007714,"33-36 72ND ST, QUEENS NY",jh,33-36 72ND ST,33-36 72ND ST
8101.007715,"33-38 72ND ST, QUEENS NY",jh,33-38 72ND ST,33-38 72ND ST
8101.007716,"33-40 72ND ST, QUEENS NY",jh,33-40 72ND ST,33-40 72ND ST
8101.007717,"33-42 72ND ST, QUEENS NY",jh,33-42 72ND ST,33-42 72ND ST
8101.007718,"33-46 72ND ST, QUEENS NY",jh,33-46 72ND ST,33-46 72ND ST
8101.007719,"33-48 72ND ST, QUEENS NY",jh,33-48 72ND ST,33-48 72ND ST
8101.00772,"34-14 72ND ST, QUEENS NY",jh,34-14 72ND ST,34-14 72ND ST
8101.007721,"34-16 72ND ST, QUEENS NY",jh,34-16 72ND ST,34-16 72ND ST
8101.007722,"34-18 72ND ST, QUEENS NY",jh,34-18 72ND ST,34-18 72ND ST
8101.007723,"34-22 72ND ST, QUEENS NY",jh,34-22 72ND ST,34-22 72ND ST
8101.007724,"34-24 72ND ST, QUEENS NY",jh,34-24 72ND ST,34-24 72ND ST
8101.007725,"34-26 72ND ST, QUEENS NY",jh,34-26 72ND ST,34-26 72ND ST
8101.007726,"34-28 72ND ST, QUEENS NY",jh,34-28 72ND ST,34-28 72ND ST
8101.007727,"34-30 72ND ST, QUEENS NY",jh,34-30 72ND ST,34-30 72ND ST
8101.007728,"34-32 72ND ST, QUEENS NY",jh,34-32 72ND ST,34-32 72ND ST
8101.007729,"34-34 72ND ST, QUEENS NY",jh,34-34 72ND ST,34-34 72ND ST
8101.00773,"34-36 72ND ST, QUEENS NY",jh,34-36 72ND ST,34-36 72ND ST
8101.007731,"34-38 72ND ST, QUEENS NY",jh,34-38 72ND ST,34-38 72ND ST
8101.007732,"34-40 72ND ST, QUEENS NY",jh,34-40 72ND ST,34-40 72ND ST
8101.007733,"34-42 72ND ST, QUEENS NY",jh,34-42 72ND ST,34-42 72ND ST
8101.007734,"34-44 72ND ST, QUEENS NY",jh,34-44 72ND ST,34-44 72ND ST
8101.007735,"34-48 72ND ST, QUEENS NY",jh,34-48 72ND ST,34-48 72ND ST
8101.007735,"34-46 72ND ST, QUEENS NY",jh,34-46 72ND ST,34-46 72ND ST
8101.007737,"34-50 72ND ST, QUEENS NY",jh,34-50 72ND ST,34-50 72ND ST
8101.007738,"34-52 72ND ST, QUEENS NY",jh,34-52 72ND ST,34-52 72ND ST
8101.007739,"35-14 72ND ST, QUEENS NY",jh,35-14 72ND ST,35-14 72ND ST
8101.00774,"35-24 72ND ST, QUEENS NY",jh,35-24 72ND ST,35-24 72ND ST
8101.007741,"35-34 72ND ST, QUEENS NY",jh,35-34 72ND ST,35-34 72ND ST
8101.007742,"35-36 72ND ST, QUEENS NY",jh,35-36 72ND ST,35-36 72ND ST
8101.007743,"35-38 72ND ST, QUEENS NY",jh,35-38 72ND ST,35-38 72ND ST
8101.007744,"35-42 72ND ST, QUEENS NY",jh,35-42 72ND ST,35-42 72ND ST
8101.007745,"35-44 72ND ST, QUEENS NY",jh,35-44 72ND ST,35-44 72ND ST
8101.007746,"35-48 72ND ST, QUEENS NY",jh,35-48 72ND ST,35-48 72ND ST
8101.007747,"35-50 72ND ST, QUEENS NY",jh,35-50 72ND ST,35-50 72ND ST
8101.007748,"35-54 72ND ST, QUEENS NY",jh,35-54 72ND ST,35-54 72ND ST
8101.007749,"35-56 72ND ST, QUEENS NY",jh,35-56 72ND ST,35-56 72ND ST
8101.00775,"35-58 72ND ST, QUEENS NY",jh,35-58 72ND ST,35-58 72ND ST
8101.007751,"37-14 72ND ST, QUEENS NY",jh,37-14 72ND ST,37-14 72ND ST
8101.007752,"37-18 72ND ST, QUEENS NY",jh,37-18 72ND ST,37-18 72ND ST
8101.007753,"33-11 72ND ST, QUEENS NY",jh,33-11 72ND ST,33-11 72ND ST
8101.007754,"33-17 72ND ST, QUEENS NY",jh,33-17 72ND ST,33-17 72ND ST
8101.007755,"33-19 72ND ST, QUEENS NY",jh,33-19 72ND ST,33-19 72ND ST
8101.007756,"33-21 72ND ST, QUEENS NY",jh,33-21 72ND ST,33-21 72ND ST
8101.007757,"33-23 72ND ST, QUEENS NY",jh,33-23 72ND ST,33-23 72ND ST
8101.007758,"33-25 72ND ST, QUEENS NY",jh,33-25 72ND ST,33-25 72ND ST
8101.007759,"33-27 72ND ST, QUEENS NY",jh,33-27 72ND ST,33-27 72ND ST
8101.00776,"33-29 72ND ST, QUEENS NY",jh,33-29 72ND ST,33-29 72ND ST
8101.007761,"33-31 72ND ST, QUEENS NY",jh,33-31 72ND ST,33-31 72ND ST
8101.007762,"33-33 72ND ST, QUEENS NY",jh,33-33 72ND ST,33-33 72ND ST
8101.007763,"33-37 72ND ST, QUEENS NY",jh,33-37 72ND ST,33-37 72ND ST
8101.007764,"33-39 72ND ST, QUEENS NY",jh,33-39 72ND ST,33-39 72ND ST
8101.007765,"33-41 72ND ST, QUEENS NY",jh,33-41 72ND ST,33-41 72ND ST
8101.007766,"33-43 72ND ST, QUEENS NY",jh,33-43 72ND ST,33-43 72ND ST
8101.007767,"33-45 72ND ST, QUEENS NY",jh,33-45 72ND ST,33-45 72ND ST
8101.007768,"34-13 72ND ST, QUEENS NY",jh,34-13 72ND ST,34-13 72ND ST
8101.007769,"34-15 72ND ST, QUEENS NY",jh,34-15 72ND ST,34-15 72ND ST
8101.00777,"34-17 72ND ST, QUEENS NY",jh,34-17 72ND ST,34-17 72ND ST
8101.007771,"34-19 72ND ST, QUEENS NY",jh,34-19 72ND ST,34-19 72ND ST
8101.007772,"34-21 72ND ST, QUEENS NY",jh,34-21 72ND ST,34-21 72ND ST
8101.007773,"34-23 72ND ST, QUEENS NY",jh,34-23 72ND ST,34-23 72ND ST
8101.007774,"34-25 72ND ST, QUEENS NY",jh,34-25 72ND ST,34-25 72ND ST
8101.007775,"34-27 72ND ST, QUEENS NY",jh,34-27 72ND ST,34-27 72ND ST
8101.007776,"34-29 72ND ST, QUEENS NY",jh,34-29 72ND ST,34-29 72ND ST
8101.007777,"34-31 72ND ST, QUEENS NY",jh,34-31 72ND ST,34-31 72ND ST
8101.007778,"34-33 72ND ST, QUEENS NY",jh,34-33 72ND ST,34-33 72ND ST
8101.007779,"34-35 72ND ST, QUEENS NY",jh,34-35 72ND ST,34-35 72ND ST
8101.00778,"34-37 72ND ST, QUEENS NY",jh,34-37 72ND ST,34-37 72ND ST
8101.007781,"34-39 72ND ST, QUEENS NY",jh,34-39 72ND ST,34-39 72ND ST
8101.007782,"34-41 72ND ST, QUEENS NY",jh,34-41 72ND ST,34-41 72ND ST
8101.007783,"34-43 72ND ST, QUEENS NY",jh,34-43 72ND ST,34-43 72ND ST
8101.007784,"34-45 72ND ST, QUEENS NY",jh,34-45 72ND ST,34-45 72ND ST
8101.007785,"34-47 72ND ST, QUEENS NY",jh,34-47 72ND ST,34-47 72ND ST
8101.007786,"34-49 72ND ST, QUEENS NY",jh,34-49 72ND ST,34-49 72ND ST
8101.007787,"35-05 72ND ST, QUEENS NY",jh,35-05 72ND ST,35-05 72ND ST
8101.007788,"35-11-15 72ND ST, QUEENS NY",jh,35-11-15 72ND ST,35-11-15 72ND ST
8101.007789,"35-19/21 72ND ST, QUEENS NY",jh,35-19/21 72ND ST,35-19/21 72ND ST
