id,address,proj,address_cln_1,address_cln_2,addr_concat,uid,streetaddress,addressRemoveSuite,hn,street,county,boro,suite_type,suite_num,city,state
8101.008813,35-46 88TH ST Queens,,35-46 88TH ST,35-46 88TH ST,8101.008813^35-46 88TH ST^nan,91637,"35-46 88TH ST, Queens",35-46 88TH ST Queens,35-46,88TH ST ,Queens,Queens,,,Queens,NY
8101.008814,35-48 88TH ST QUEENS NY,jf,35-48 88TH ST,35-48 88TH ST,8101.008814^35-48 88TH ST^jf,91638,"35-48 88TH ST, QUEENS NY",35-48 88TH ST QUEENS NY,35-48,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008815,35-50 88TH ST QUEENS NY,jf,35-50 88TH ST,35-50 88TH ST,8101.008815^35-50 88TH ST^jf,91639,"35-50 88TH ST, QUEENS NY",35-50 88TH ST QUEENS NY,35-50,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008815,35-50 88TH ST Queens,,35-50 88TH ST,35-50 88TH ST,8101.008815^35-50 88TH ST^nan,91640,"35-50 88TH ST, Queens",35-50 88TH ST Queens,35-50,88TH ST ,Queens,Queens,,,Queens,NY
8101.008816,35-52 88TH ST Queens,,35-52 88TH ST,35-52 88TH ST,8101.008816^35-52 88TH ST^nan,91641,"35-52 88TH ST, Queens",35-52 88TH ST Queens,35-52,88TH ST ,Queens,Queens,,,Queens,NY
8101.008816,35-52 88TH ST QUEENS NY,jf,35-52 88TH ST,35-52 88TH ST,8101.008816^35-52 88TH ST^jf,91642,"35-52 88TH ST, QUEENS NY",35-52 88TH ST QUEENS NY,35-52,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008817,35-54 88TH ST Queens,,35-54 88TH ST,35-54 88TH ST,8101.008817^35-54 88TH ST^nan,91643,"35-54 88TH ST, Queens",35-54 88TH ST Queens,35-54,88TH ST ,Queens,Queens,,,Queens,NY
8101.008817,35-54 88TH ST QUEENS NY,jf,35-54 88TH ST,35-54 88TH ST,8101.008817^35-54 88TH ST^jf,91644,"35-54 88TH ST, QUEENS NY",35-54 88TH ST QUEENS NY,35-54,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008818,35-56 88TH ST Queens,,35-56 88TH ST,35-56 88TH ST,8101.008818^35-56 88TH ST^nan,91645,"35-56 88TH ST, Queens",35-56 88TH ST Queens,35-56,88TH ST ,Queens,Queens,,,Queens,NY
8101.008818,35-56 88TH ST QUEENS NY,jf,35-56 88TH ST,35-56 88TH ST,8101.008818^35-56 88TH ST^jf,91646,"35-56 88TH ST, QUEENS NY",35-56 88TH ST QUEENS NY,35-56,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008819,37-12 88TH ST QUEENS NY,jf,37-12 88TH ST,37-12 88TH ST,8101.008819^37-12 88TH ST^jf,91647,"37-12 88TH ST, QUEENS NY",37-12 88TH ST QUEENS NY,37-12,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.00882,37-14 88TH ST QUEENS NY,jf,37-14 88TH ST,37-14 88TH ST,8101.00882^37-14 88TH ST^jf,91648,"37-14 88TH ST, QUEENS NY",37-14 88TH ST QUEENS NY,37-14,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008821,37-16 88TH ST QUEENS NY,jf,37-16 88TH ST,37-16 88TH ST,8101.008821^37-16 88TH ST^jf,91649,"37-16 88TH ST, QUEENS NY",37-16 88TH ST QUEENS NY,37-16,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008822,37-18 88TH ST QUEENS NY,jf,37-18 88TH ST,37-18 88TH ST,8101.008822^37-18 88TH ST^jf,91650,"37-18 88TH ST, QUEENS NY",37-18 88TH ST QUEENS NY,37-18,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008823,37-22 88TH ST QUEENS NY,jf,37-22 88TH ST,37-22 88TH ST,8101.008823^37-22 88TH ST^jf,91651,"37-22 88TH ST, QUEENS NY",37-22 88TH ST QUEENS NY,37-22,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008824,37-24 88TH ST QUEENS NY,jf,37-24 88TH ST,37-24 88TH ST,8101.008824^37-24 88TH ST^jf,91652,"37-24 88TH ST, QUEENS NY",37-24 88TH ST QUEENS NY,37-24,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008825,37-26 88TH ST QUEENS NY,jf,37-26 88TH ST,37-26 88TH ST,8101.008825^37-26 88TH ST^jf,91653,"37-26 88TH ST, QUEENS NY",37-26 88TH ST QUEENS NY,37-26,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008826,37-28 88TH ST QUEENS NY,jf,37-28 88TH ST,37-28 88TH ST,8101.008826^37-28 88TH ST^jf,91654,"37-28 88TH ST, QUEENS NY",37-28 88TH ST QUEENS NY,37-28,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008827,37-36 88TH ST QUEENS NY,jf,37-36 88TH ST,37-36 88TH ST,8101.008827^37-36 88TH ST^jf,91655,"37-36 88TH ST, QUEENS NY",37-36 88TH ST QUEENS NY,37-36,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008828,37-36 88TH ST QUEENS NY,jf,37-36 88TH ST,37-36 88TH ST,8101.008828^37-36 88TH ST^jf,91656,"37-36 88TH ST, QUEENS NY",37-36 88TH ST QUEENS NY,37-36,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008829,37-60 88TH ST QUEENS NY,jf,37-60 88TH ST,37-60 88TH ST,8101.008829^37-60 88TH ST^jf,91657,"37-60 88TH ST, QUEENS NY",37-60 88TH ST QUEENS NY,37-60,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.00883,33-11 88TH ST QUEENS NY,jf,33-11 88TH ST,33-11 88TH ST,8101.00883^33-11 88TH ST^jf,91658,"33-11 88TH ST, QUEENS NY",33-11 88TH ST QUEENS NY,33-11,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008831,33-13 88TH ST QUEENS NY,jf,33-13 88TH ST,33-13 88TH ST,8101.008831^33-13 88TH ST^jf,91659,"33-13 88TH ST, QUEENS NY",33-13 88TH ST QUEENS NY,33-13,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008832,33-15 88TH ST QUEENS NY,jf,33-15 88TH ST,33-15 88TH ST,8101.008832^33-15 88TH ST^jf,91660,"33-15 88TH ST, QUEENS NY",33-15 88TH ST QUEENS NY,33-15,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008833,33-19 88TH ST QUEENS NY,jf,33-19 88TH ST,33-19 88TH ST,8101.008833^33-19 88TH ST^jf,91661,"33-19 88TH ST, QUEENS NY",33-19 88TH ST QUEENS NY,33-19,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008834,33-21 88TH ST QUEENS NY,jf,33-21 88TH ST,33-21 88TH ST,8101.008834^33-21 88TH ST^jf,91662,"33-21 88TH ST, QUEENS NY",33-21 88TH ST QUEENS NY,33-21,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008835,33-25 88TH ST QUEENS NY,jf,33-25 88TH ST,33-25 88TH ST,8101.008835^33-25 88TH ST^jf,91663,"33-25 88TH ST, QUEENS NY",33-25 88TH ST QUEENS NY,33-25,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008836,33-27 88TH ST QUEENS NY,jf,33-27 88TH ST,33-27 88TH ST,8101.008836^33-27 88TH ST^jf,91664,"33-27 88TH ST, QUEENS NY",33-27 88TH ST QUEENS NY,33-27,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008837,33-29 88TH ST QUEENS NY,jf,33-29 88TH ST,33-29 88TH ST,8101.008837^33-29 88TH ST^jf,91665,"33-29 88TH ST, QUEENS NY",33-29 88TH ST QUEENS NY,33-29,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008838,33-31 88TH ST QUEENS NY,jf,33-31 88TH ST,33-31 88TH ST,8101.008838^33-31 88TH ST^jf,91666,"33-31 88TH ST, QUEENS NY",33-31 88TH ST QUEENS NY,33-31,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008839,33-33 88TH ST QUEENS NY,jf,33-33 88TH ST,33-33 88TH ST,8101.008839^33-33 88TH ST^jf,91667,"33-33 88TH ST, QUEENS NY",33-33 88TH ST QUEENS NY,33-33,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.00884,33-37 88TH ST QUEENS NY,jf,33-37 88TH ST,33-37 88TH ST,8101.00884^33-37 88TH ST^jf,91668,"33-37 88TH ST, QUEENS NY",33-37 88TH ST QUEENS NY,33-37,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008841,33-39 88TH ST QUEENS NY,jf,33-39 88TH ST,33-39 88TH ST,8101.008841^33-39 88TH ST^jf,91669,"33-39 88TH ST, QUEENS NY",33-39 88TH ST QUEENS NY,33-39,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008842,33-41 88TH ST QUEENS NY,jf,33-41 88TH ST,33-41 88TH ST,8101.008842^33-41 88TH ST^jf,91670,"33-41 88TH ST, QUEENS NY",33-41 88TH ST QUEENS NY,33-41,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008843,33-43 88TH ST QUEENS NY,jf,33-43 88TH ST,33-43 88TH ST,8101.008843^33-43 88TH ST^jf,91671,"33-43 88TH ST, QUEENS NY",33-43 88TH ST QUEENS NY,33-43,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008844,33-45 88TH ST QUEENS NY,jf,33-45 88TH ST,33-45 88TH ST,8101.008844^33-45 88TH ST^jf,91672,"33-45 88TH ST, QUEENS NY",33-45 88TH ST QUEENS NY,33-45,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008845,34-15 88TH ST,,34-15 88TH ST,34-15 88TH ST,8101.008845^34-15 88TH ST^nan,91673,34-15 88TH ST,34-15 88TH ST,34-15,88TH ST,,nan,,,,NY
8101.008845,34-15 88TH ST QUEENS NY,jf,34-15 88TH ST,34-15 88TH ST,8101.008845^34-15 88TH ST^jf,91674,"34-15 88TH ST, QUEENS NY",34-15 88TH ST QUEENS NY,34-15,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008846,34-17 88TH ST QUEENS NY,jf,34-17 88TH ST,34-17 88TH ST,8101.008846^34-17 88TH ST^jf,91675,"34-17 88TH ST, QUEENS NY",34-17 88TH ST QUEENS NY,34-17,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008846,34-17 88TH ST,,34-17 88TH ST,34-17 88TH ST,8101.008846^34-17 88TH ST^nan,91676,34-17 88TH ST,34-17 88TH ST,34-17,88TH ST,,nan,,,,NY
8101.008847,34-19 88TH ST QUEENS NY,jf,34-19 88TH ST,34-19 88TH ST,8101.008847^34-19 88TH ST^jf,91677,"34-19 88TH ST, QUEENS NY",34-19 88TH ST QUEENS NY,34-19,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008847,34-19 88TH ST,,34-19 88TH ST,34-19 88TH ST,8101.008847^34-19 88TH ST^nan,91678,34-19 88TH ST,34-19 88TH ST,34-19,88TH ST,,nan,,,,NY
8101.008848,34-23 88TH ST QUEENS NY,jf,34-23 88TH ST,34-23 88TH ST,8101.008848^34-23 88TH ST^jf,91679,"34-23 88TH ST, QUEENS NY",34-23 88TH ST QUEENS NY,34-23,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008848,34-23 88TH ST Queens,,34-23 88TH ST,34-23 88TH ST,8101.008848^34-23 88TH ST^nan,91680,"34-23 88TH ST, Queens",34-23 88TH ST Queens,34-23,88TH ST ,Queens,Queens,,,Queens,NY
8101.008849,34-25 88TH ST QUEENS NY,jf,34-25 88TH ST,34-25 88TH ST,8101.008849^34-25 88TH ST^jf,91681,"34-25 88TH ST, QUEENS NY",34-25 88TH ST QUEENS NY,34-25,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.00885,34-29 88TH ST QUEENS NY,jf,34-29 88TH ST,34-29 88TH ST,8101.00885^34-29 88TH ST^jf,91682,"34-29 88TH ST, QUEENS NY",34-29 88TH ST QUEENS NY,34-29,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008851,34-33 88TH ST QUEENS NY,jf,34-33 88TH ST,34-33 88TH ST,8101.008851^34-33 88TH ST^jf,91683,"34-33 88TH ST, QUEENS NY",34-33 88TH ST QUEENS NY,34-33,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008851,34-33 88TH ST Queens,,34-33 88TH ST,34-33 88TH ST,8101.008851^34-33 88TH ST^nan,91684,"34-33 88TH ST, Queens",34-33 88TH ST Queens,34-33,88TH ST ,Queens,Queens,,,Queens,NY
8101.008852,34-35 88TH ST QUEENS NY,jf,34-35 88TH ST,34-35 88TH ST,8101.008852^34-35 88TH ST^jf,91685,"34-35 88TH ST, QUEENS NY",34-35 88TH ST QUEENS NY,34-35,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008852,34-35 88TH ST Queens,,34-35 88TH ST,34-35 88TH ST,8101.008852^34-35 88TH ST^nan,91686,"34-35 88TH ST, Queens",34-35 88TH ST Queens,34-35,88TH ST ,Queens,Queens,,,Queens,NY
8101.008853,34-39 88TH ST QUEENS NY,jf,34-39 88TH ST,34-39 88TH ST,8101.008853^34-39 88TH ST^jf,91687,"34-39 88TH ST, QUEENS NY",34-39 88TH ST QUEENS NY,34-39,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008854,34-41 88TH ST Queens,,34-41 88TH ST,34-41 88TH ST,8101.008854^34-41 88TH ST^nan,91688,"34-41 88TH ST, Queens",34-41 88TH ST Queens,34-41,88TH ST ,Queens,Queens,,,Queens,NY
8101.008854,34-41 88TH ST QUEENS NY,jf,34-41 88TH ST,34-41 88TH ST,8101.008854^34-41 88TH ST^jf,91689,"34-41 88TH ST, QUEENS NY",34-41 88TH ST QUEENS NY,34-41,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008855,34-43 88TH ST QUEENS NY,jf,34-43 88TH ST,34-43 88TH ST,8101.008855^34-43 88TH ST^jf,91690,"34-43 88TH ST, QUEENS NY",34-43 88TH ST QUEENS NY,34-43,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008856,34-47 88TH ST QUEENS NY,jf,34-47 88TH ST,34-47 88TH ST,8101.008856^34-47 88TH ST^jf,91691,"34-47 88TH ST, QUEENS NY",34-47 88TH ST QUEENS NY,34-47,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008857,34-49 88TH ST QUEENS NY,jf,34-49 88TH ST,34-49 88TH ST,8101.008857^34-49 88TH ST^jf,91692,"34-49 88TH ST, QUEENS NY",34-49 88TH ST QUEENS NY,34-49,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008858,34-53 88TH ST QUEENS NY,jf,34-53 88TH ST,34-53 88TH ST,8101.008858^34-53 88TH ST^jf,91693,"34-53 88TH ST, QUEENS NY",34-53 88TH ST QUEENS NY,34-53,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008858,34-53 88TH ST,,34-53 88TH ST,34-53 88TH ST,8101.008858^34-53 88TH ST^nan,91694,34-53 88TH ST,34-53 88TH ST,34-53,88TH ST,,nan,,,,NY
8101.008859,35-11 88TH ST QUEENS NY,jf,35-11 88TH ST,35-11 88TH ST,8101.008859^35-11 88TH ST^jf,91695,"35-11 88TH ST, QUEENS NY",35-11 88TH ST QUEENS NY,35-11,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.00886,35-15 88TH ST Queens,,35-15 88TH ST,35-15 88TH ST,8101.00886^35-15 88TH ST^nan,91696,"35-15 88TH ST, Queens",35-15 88TH ST Queens,35-15,88TH ST ,Queens,Queens,,,Queens,NY
8101.00886,35-15 88TH ST QUEENS NY,jf,35-15 88TH ST,35-15 88TH ST,8101.00886^35-15 88TH ST^jf,91697,"35-15 88TH ST, QUEENS NY",35-15 88TH ST QUEENS NY,35-15,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008861,35-19 88TH ST QUEENS NY,jf,35-19 88TH ST,35-19 88TH ST,8101.008861^35-19 88TH ST^jf,91698,"35-19 88TH ST, QUEENS NY",35-19 88TH ST QUEENS NY,35-19,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008862,35-23 88TH ST QUEENS NY,jf,35-23 88TH ST,35-23 88TH ST,8101.008862^35-23 88TH ST^jf,91699,"35-23 88TH ST, QUEENS NY",35-23 88TH ST QUEENS NY,35-23,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008863,35-27 88TH ST QUEENS NY,jf,35-27 88TH ST,35-27 88TH ST,8101.008863^35-27 88TH ST^jf,91700,"35-27 88TH ST, QUEENS NY",35-27 88TH ST QUEENS NY,35-27,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008863,35-27 88TH ST Queens,,35-27 88TH ST,35-27 88TH ST,8101.008863^35-27 88TH ST^nan,91701,"35-27 88TH ST, Queens",35-27 88TH ST Queens,35-27,88TH ST ,Queens,Queens,,,Queens,NY
8101.008864,35-31 88TH ST QUEENS NY,jf,35-31 88TH ST,35-31 88TH ST,8101.008864^35-31 88TH ST^jf,91702,"35-31 88TH ST, QUEENS NY",35-31 88TH ST QUEENS NY,35-31,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008865,35-35 88TH ST Queens,,35-35 88TH ST,35-35 88TH ST,8101.008865^35-35 88TH ST^nan,91703,"35-35 88TH ST, Queens",35-35 88TH ST Queens,35-35,88TH ST ,Queens,Queens,,,Queens,NY
8101.008865,35-35 88TH ST QUEENS NY,jf,35-35 88TH ST,35-35 88TH ST,8101.008865^35-35 88TH ST^jf,91704,"35-35 88TH ST, QUEENS NY",35-35 88TH ST QUEENS NY,35-35,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008866,35-39 88TH ST QUEENS NY,jf,35-39 88TH ST,35-39 88TH ST,8101.008866^35-39 88TH ST^jf,91705,"35-39 88TH ST, QUEENS NY",35-39 88TH ST QUEENS NY,35-39,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008867,35-43 88TH ST QUEENS NY,jf,35-43 88TH ST,35-43 88TH ST,8101.008867^35-43 88TH ST^jf,91706,"35-43 88TH ST, QUEENS NY",35-43 88TH ST QUEENS NY,35-43,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008867,35-43 88TH ST Queens,,35-43 88TH ST,35-43 88TH ST,8101.008867^35-43 88TH ST^nan,91707,"35-43 88TH ST, Queens",35-43 88TH ST Queens,35-43,88TH ST ,Queens,Queens,,,Queens,NY
8101.008868,35-47 88TH ST QUEENS NY,jf,35-47 88TH ST,35-47 88TH ST,8101.008868^35-47 88TH ST^jf,91708,"35-47 88TH ST, QUEENS NY",35-47 88TH ST QUEENS NY,35-47,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008869,35-51 88TH ST QUEENS NY,jf,35-51 88TH ST,35-51 88TH ST,8101.008869^35-51 88TH ST^jf,91709,"35-51 88TH ST, QUEENS NY",35-51 88TH ST QUEENS NY,35-51,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008869,35-51 88TH ST Queens,,35-51 88TH ST,35-51 88TH ST,8101.008869^35-51 88TH ST^nan,91710,"35-51 88TH ST, Queens",35-51 88TH ST Queens,35-51,88TH ST ,Queens,Queens,,,Queens,NY
8101.00887,35-55 88TH ST Queens,,35-55 88TH ST,35-55 88TH ST,8101.00887^35-55 88TH ST^nan,91711,"35-55 88TH ST, Queens",35-55 88TH ST Queens,35-55,88TH ST ,Queens,Queens,,,Queens,NY
8101.00887,35-55 88TH ST QUEENS NY,jf,35-55 88TH ST,35-55 88TH ST,8101.00887^35-55 88TH ST^jf,91712,"35-55 88TH ST, QUEENS NY",35-55 88TH ST QUEENS NY,35-55,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008871,37-11 88TH ST QUEENS NY,jf,37-11 88TH ST,37-11 88TH ST,8101.008871^37-11 88TH ST^jf,91713,"37-11 88TH ST, QUEENS NY",37-11 88TH ST QUEENS NY,37-11,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008872,37-15 88TH ST QUEENS NY,jf,37-15 88TH ST,37-15 88TH ST,8101.008872^37-15 88TH ST^jf,91714,"37-15 88TH ST, QUEENS NY",37-15 88TH ST QUEENS NY,37-15,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008873,37-17 88TH ST QUEENS NY,jf,37-17 88TH ST,37-17 88TH ST,8101.008873^37-17 88TH ST^jf,91715,"37-17 88TH ST, QUEENS NY",37-17 88TH ST QUEENS NY,37-17,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008874,37-19 88TH ST QUEENS NY,jf,37-19 88TH ST,37-19 88TH ST,8101.008874^37-19 88TH ST^jf,91716,"37-19 88TH ST, QUEENS NY",37-19 88TH ST QUEENS NY,37-19,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008875,37-21 88TH ST QUEENS NY,jf,37-21 88TH ST,37-21 88TH ST,8101.008875^37-21 88TH ST^jf,91717,"37-21 88TH ST, QUEENS NY",37-21 88TH ST QUEENS NY,37-21,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008876,37-25 88TH ST QUEENS NY,jf,37-25 88TH ST,37-25 88TH ST,8101.008876^37-25 88TH ST^jf,91718,"37-25 88TH ST, QUEENS NY",37-25 88TH ST QUEENS NY,37-25,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008877,37-27 88TH ST QUEENS NY,jf,37-27 88TH ST,37-27 88TH ST,8101.008877^37-27 88TH ST^jf,91719,"37-27 88TH ST, QUEENS NY",37-27 88TH ST QUEENS NY,37-27,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008878,37-37 88TH ST QUEENS NY,jf,37-37 88TH ST,37-37 88TH ST,8101.008878^37-37 88TH ST^jf,91720,"37-37 88TH ST, QUEENS NY",37-37 88TH ST QUEENS NY,37-37,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008879,37-43 88TH ST QUEENS NY,jf,37-43 88TH ST,37-43 88TH ST,8101.008879^37-43 88TH ST^jf,91721,"37-43 88TH ST, QUEENS NY",37-43 88TH ST QUEENS NY,37-43,88TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.00888,33-12 89TH ST QUEENS NY,jf,33-12 89TH ST,33-12 89TH ST,8101.00888^33-12 89TH ST^jf,91722,"33-12 89TH ST, QUEENS NY",33-12 89TH ST QUEENS NY,33-12,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008881,33-16 89TH ST QUEENS NY,jf,33-16 89TH ST,33-16 89TH ST,8101.008881^33-16 89TH ST^jf,91723,"33-16 89TH ST, QUEENS NY",33-16 89TH ST QUEENS NY,33-16,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008882,33-18 89TH ST QUEENS NY,jf,33-18 89TH ST,33-18 89TH ST,8101.008882^33-18 89TH ST^jf,91724,"33-18 89TH ST, QUEENS NY",33-18 89TH ST QUEENS NY,33-18,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008883,33-22 89TH ST QUEENS NY,jf,33-22 89TH ST,33-22 89TH ST,8101.008883^33-22 89TH ST^jf,91725,"33-22 89TH ST, QUEENS NY",33-22 89TH ST QUEENS NY,33-22,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008884,33-24 89TH ST QUEENS NY,jf,33-24 89TH ST,33-24 89TH ST,8101.008884^33-24 89TH ST^jf,91726,"33-24 89TH ST, QUEENS NY",33-24 89TH ST QUEENS NY,33-24,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008885,33-26 89TH ST QUEENS NY,jf,33-26 89TH ST,33-26 89TH ST,8101.008885^33-26 89TH ST^jf,91727,"33-26 89TH ST, QUEENS NY",33-26 89TH ST QUEENS NY,33-26,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008886,33-30 89TH ST QUEENS NY,jf,33-30 89TH ST,33-30 89TH ST,8101.008886^33-30 89TH ST^jf,91728,"33-30 89TH ST, QUEENS NY",33-30 89TH ST QUEENS NY,33-30,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008887,33-32 89TH ST QUEENS NY,jf,33-32 89TH ST,33-32 89TH ST,8101.008887^33-32 89TH ST^jf,91729,"33-32 89TH ST, QUEENS NY",33-32 89TH ST QUEENS NY,33-32,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008888,33-34 89TH ST QUEENS NY,jf,33-34 89TH ST,33-34 89TH ST,8101.008888^33-34 89TH ST^jf,91730,"33-34 89TH ST, QUEENS NY",33-34 89TH ST QUEENS NY,33-34,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008889,33-38 89TH ST QUEENS NY,jf,33-38 89TH ST,33-38 89TH ST,8101.008889^33-38 89TH ST^jf,91731,"33-38 89TH ST, QUEENS NY",33-38 89TH ST QUEENS NY,33-38,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.00889,33-40 89TH ST QUEENS NY,jf,33-40 89TH ST,33-40 89TH ST,8101.00889^33-40 89TH ST^jf,91732,"33-40 89TH ST, QUEENS NY",33-40 89TH ST QUEENS NY,33-40,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008891,33-42 89TH ST QUEENS NY,jf,33-42 89TH ST,33-42 89TH ST,8101.008891^33-42 89TH ST^jf,91733,"33-42 89TH ST, QUEENS NY",33-42 89TH ST QUEENS NY,33-42,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008892,33-46 89TH ST QUEENS NY,jf,33-46 89TH ST,33-46 89TH ST,8101.008892^33-46 89TH ST^jf,91734,"33-46 89TH ST, QUEENS NY",33-46 89TH ST QUEENS NY,33-46,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008893,34-14 89TH ST QUEENS NY,jf,34-14 89TH ST,34-14 89TH ST,8101.008893^34-14 89TH ST^jf,91735,"34-14 89TH ST, QUEENS NY",34-14 89TH ST QUEENS NY,34-14,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008893,34-14 89TH ST Queens,,34-14 89TH ST,34-14 89TH ST,8101.008893^34-14 89TH ST^nan,91736,"34-14 89TH ST, Queens",34-14 89TH ST Queens,34-14,89TH ST ,Queens,Queens,,,Queens,NY
8101.008894,34-18 89TH ST Queens,,34-18 89TH ST,34-18 89TH ST,8101.008894^34-18 89TH ST^nan,91737,"34-18 89TH ST, Queens",34-18 89TH ST Queens,34-18,89TH ST ,Queens,Queens,,,Queens,NY
8101.008894,34-18 89TH ST QUEENS NY,jf,34-18 89TH ST,34-18 89TH ST,8101.008894^34-18 89TH ST^jf,91738,"34-18 89TH ST, QUEENS NY",34-18 89TH ST QUEENS NY,34-18,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008895,34-20 89TH ST QUEENS NY,jf,34-20 89TH ST,34-20 89TH ST,8101.008895^34-20 89TH ST^jf,91739,"34-20 89TH ST, QUEENS NY",34-20 89TH ST QUEENS NY,34-20,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
8101.008896,34-22 89TH ST Queens,,34-22 89TH ST,34-22 89TH ST,8101.008896^34-22 89TH ST^nan,91740,"34-22 89TH ST, Queens",34-22 89TH ST Queens,34-22,89TH ST ,Queens,Queens,,,Queens,NY
8101.008896,34-22 89TH ST QUEENS NY,jf,34-22 89TH ST,34-22 89TH ST,8101.008896^34-22 89TH ST^jf,91741,"34-22 89TH ST, QUEENS NY",34-22 89TH ST QUEENS NY,34-22,89TH ST,QUEENS,QUEENS,,,QUEENS,NY
